recovered_ecg
0.33837867222216067
0.5142597172830892
0.8269814898057875
0.6954415297308736
0.3884199754162687
0.5484103538206124
0.8680474222751433
1.132660143287206
1.1858852280332273
1.1745548903626757
0.9301587823151696
0.9205405016202772
1.0108483871424068
1.1474022169133145
1.4026180248550157
1.537304544676382
1.5072252311030194
1.174690472915195
0.7848501420536853
0.589692196214
0.49586880068805783
0.3667248986532068
0.1671290922428068
0.14052968899829654
0.13946566881583
0.02325373239923656
-0.05262126086891916
-0.09340130392741275
-0.014705623203825735
0.0676323667599138
0.009742223898483005
-0.09876796962533374
-0.054427606635797154
0.05795146401151574
0.22725086374974213
0.43954335895765584
0.6479584353405969
0.859155997717264
0.9525042405787998
0.8208169320444867
0.668813897899575
0.6208296475590647
0.7321933038829007
0.607725671060706
0.42363489334258686
0.45886116763330476
0.4750576544392149
0.321765638580791
0.06728044722925519
-0.035564928827284126
-0.021477688934088968
0.026443302985575456
0.0023595501217825166
-0.018993943995007506
0.005635837518569331
0.013979578838581863
0.04568957820340802
0.10135547923965973
0.20306459614647568
0.21752434161097578
0.1638654875135183
0.02889192136681079
-0.018213392850925936
0.05665082726067561
0.09602354505115718
0.07955915434933536
0.09144594173878828
0.16911395023696832
0.12460277467386213
0.1666224907886879
0.31807761061979134
0.45583047812243604
0.47309580484321034
0.4854899331795841
0.3017603671655884
0.26685988383901993
0.24518574088790568
0.3465930271228086
0.4178444891669637
0.3449863431258353
0.49326701662125116
0.5350930843214152
0.47078578066946664
0.29796393210120176
0.14055906646802352
0.1039123104728592
0.2500877323015669
0.15547764745694215
0.038768196695196044
0.015354526878241015
0.10003860765223793
0.10200065864051844
0.07403513398574124
0.14905445410170204
0.29767420150761437
0.4320550889234007
0.3466480091234174
0.2669707032219373
0.24887435944394065
0.1946377795399118
0.11882944189873079
0.02735854511226321
0.031392321410386836
0.12157745123429337
0.08262076105866745
-0.031932383138034925
-0.0987870641348843
-0.045473377675543936
-0.004246328747824213
-0.024146639607760145
-0.020574991685426536
-0.07443135328265132
-0.13746668349710844
-0.1665836182378434
-0.06572468266127565
0.0460836654986172
0.08758635449744842
0.07001723102576451
0.12899789919714028
0.1096120538538207
0.11324014178448222
0.14110814263680338
0.093021795618625
0.10470810962717292
0.2844339534497471
0.5214403521051176
0.6845817438520213
